date,year,month,state,type,source,mwh,,,
May-13,2013,5,US-Total,Total Electric Power Industry,Other,1109549.75,,,
May-13,2013,5,US-Total,Total Electric Power Industry,Other Biomass,1781203.51,,,
May-13,2013,5,US-Total,Total Electric Power Industry,Other Gases,1087939.74,,,
May-13,2013,5,US-Total,Total Electric Power Industry,Petroleum,2411587.67,,,
May-13,2013,5,US-Total,Total Electric Power Industry,Pumped Storage,-334035,,,
May-13,2013,5,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,752706.49,,,
May-13,2013,5,US-Total,Total Electric Power Industry,Wind,16238702.13,,,
May-13,2013,5,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3173933.77,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Total,356822647.2,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Coal,138283216,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Geothermal,1278254.47,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Hydroelectric Conventional,27384066.56,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Natural Gas,99615064.31,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Nuclear,66429690,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Other,1124998.57,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Other Biomass,1726957.86,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Other Gases,1047531.21,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Petroleum,2342069.72,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Pumped Storage,-358223,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,870685.02,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Wind,13748105.76,,,
Jun-13,2013,6,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3330230.73,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Total,394845620.8,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Coal,152866852.7,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Geothermal,1336882.22,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Hydroelectric Conventional,27254571.5,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Natural Gas,120770980.8,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Nuclear,70539238,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Other,1201079.59,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Other Biomass,1797266.41,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Other Gases,1148253.46,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Petroleum,2812306.34,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Pumped Storage,-340468,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,828847.27,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Wind,11093613.55,,,
Jul-13,2013,7,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3536196.97,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Total,385285745.2,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Coal,149426052.9,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Geothermal,1322436.44,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Hydroelectric Conventional,21633315.61,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Natural Gas,121156397,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Nuclear,71344379,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Other,1216639.24,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Other Biomass,1847460.4,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Other Gases,1143066.32,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Petroleum,2448499.31,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Pumped Storage,-464510,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,944091.74,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Wind,9633883.68,,,
Aug-13,2013,8,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3634033.54,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Total,340940901.6,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Coal,133110437.3,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Geothermal,1299299.66,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Hydroelectric Conventional,16961152.3,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Natural Gas,102063233.3,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Nuclear,65798971,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Other,1181532.18,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Other Biomass,1715767.56,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Other Gases,1086627.45,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Petroleum,2186181.83,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Pumped Storage,-438550,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,948778.66,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Wind,11674081.15,,,
Sep-13,2013,9,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3353389.15,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Total,314925462.5,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Coal,120996392.9,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Geothermal,1363499.26,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Hydroelectric Conventional,17198594.14,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Natural Gas,88587401.51,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Nuclear,63183533,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Other,1184643.12,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Other Biomass,1730517.12,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Other Gases,1071517.53,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Petroleum,2018435.49,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Pumped Storage,-372598,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,987533.41,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Wind,13635018.09,,,
Oct-13,2013,10,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3340974.87,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Total,314539641.9,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Coal,120939729.8,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Geothermal,1230481.05,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Hydroelectric Conventional,17676833.84,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Natural Gas,84286784.92,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Nuclear,64975456,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Other,1143304.66,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Other Biomass,1765369.6,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Other Gases,1060372.59,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Petroleum,1839734.26,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Pumped Storage,-413042,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,824352.18,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Wind,15803259.68,,,
Nov-13,2013,11,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3407005.32,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Total,353021247.7,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Coal,141859665.4,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Geothermal,1365619.49,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Hydroelectric Conventional,21128299.18,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Natural Gas,92936291.3,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Nuclear,71293578,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Other,1140851.62,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Other Biomass,1837098.49,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Other Gases,1006028.26,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Petroleum,2451324.22,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Pumped Storage,-420673,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,850021.34,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Wind,13967058.81,,,
Dec-13,2013,12,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3606084.65,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Total,377531444.6,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Coal,157315786.8,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Geothermal,1419166.1,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Hydroelectric Conventional,21635784.81,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Natural Gas,90926188.84,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Nuclear,73064085,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Other,1009272.79,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Other Biomass,1751620.13,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Other Gases,943275.46,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Petroleum,7221608.51,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Pumped Storage,-289685,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,816253.85,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Wind,18016692.97,,,
Jan-14,2014,1,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3701394.42,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Total,324128411.5,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Coal,143637763.8,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Geothermal,1271914.07,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Hydroelectric Conventional,17449309.57,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Natural Gas,75449149.05,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Nuclear,62638950,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Other,877106.64,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Other Biomass,1484449.29,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Other Gases,759879.13,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Petroleum,2806482.35,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Pumped Storage,-445152,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,896035.78,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Wind,13975924.74,,,
Feb-14,2014,2,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3326599.12,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Total,332111367.8,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Coal,136781118.8,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Geothermal,1400459.34,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Hydroelectric Conventional,24218938.47,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Natural Gas,77949702.13,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Nuclear,62397080,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Other,1035741.26,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Other Biomass,1801612.48,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Other Gases,847319.26,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Petroleum,3298074.9,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Pumped Storage,-421403,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1412239.6,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Wind,17753209.43,,,
Mar-14,2014,3,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3637275.07,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Total,297652920.4,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Coal,109590975.7,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Geothermal,1377862.02,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Hydroelectric Conventional,25053096.12,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Natural Gas,76728327.38,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Nuclear,56384588,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Other,992537.26,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Other Biomass,1782963.63,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Other Gases,784014.95,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Petroleum,1721091.4,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Pumped Storage,-378109,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1633377.28,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Wind,18731395.65,,,
Apr-14,2014,4,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3250799.95,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Total,324298683.9,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Coal,119033209.9,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Geothermal,1400502.41,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Hydroelectric Conventional,26406309.46,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Natural Gas,88514301.16,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Nuclear,62947430,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Other,1070884.37,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Other Biomass,1781422.42,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Other Gases,936100.52,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Petroleum,2032192.31,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Pumped Storage,-635920,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1875659.71,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Wind,15518634.09,,,
May-14,2014,5,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3417957.56,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Total,358391918.7,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Coal,138059784.5,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Geothermal,1359924.92,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Hydroelectric Conventional,25814258.33,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Natural Gas,98441297.58,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Nuclear,68138232,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Other,1069419.98,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Other Biomass,1767041.44,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Other Gases,962287.15,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Petroleum,2034080.91,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Pumped Storage,-653046,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2036272.64,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Wind,15687644.58,,,
Jun-14,2014,6,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3674720.67,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Total,385532962.5,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Coal,150006988,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Geothermal,1384314.48,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Hydroelectric Conventional,24260131.69,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Natural Gas,114582158.7,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Nuclear,71940126,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Other,1108267.01,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Other Biomass,1886709.67,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Other Gases,1069242.22,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Petroleum,2052028.89,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Pumped Storage,-544656,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1844481.49,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Wind,12105460.78,,,
Jul-14,2014,7,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3837709.54,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Total,384191731.6,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Coal,148881703.1,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Geothermal,1381730.43,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Hydroelectric Conventional,19757486.76,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Natural Gas,121849008.1,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Nuclear,71128746,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Other,1135769.66,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Other Biomass,1863943.65,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Other Gases,1064335.13,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Petroleum,2074137.42,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Pumped Storage,-840357,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1914066.6,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Wind,10197306.15,,,
Aug-14,2014,8,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3783855.58,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Total,339787642.6,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Coal,126484123.1,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Geothermal,1368271.36,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Hydroelectric Conventional,15933350.77,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Natural Gas,106295195.2,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Nuclear,67534500,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Other,1070165.99,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Other Biomass,1750882.52,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Other Gases,1104037.35,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Petroleum,1913997.57,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Pumped Storage,-541876,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1871264.66,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Wind,11479013.28,,,
Sep-14,2014,9,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3524716.76,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Total,314559591.1,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Coal,111838275.7,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Geothermal,1396863.12,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Hydroelectric Conventional,17087887.22,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Natural Gas,97124920.99,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Nuclear,62390988,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Other,1058739.34,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Other Biomass,1808664.07,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Other Gases,1034287.34,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Petroleum,1503257.65,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Pumped Storage,-447609,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1679503.74,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Wind,14575449.8,,,
Oct-14,2014,10,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3508363.14,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Total,317689146,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Coal,119351425.3,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Geothermal,1424473.07,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Hydroelectric Conventional,18712010.69,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Natural Gas,83989911.29,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Nuclear,65140185,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Other,1045337.43,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Other Biomass,1797538.09,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Other Gases,1012399.64,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Petroleum,1740588.2,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Pumped Storage,-531042,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1357452.86,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Wind,19054905.85,,,
Nov-14,2014,11,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3593960.59,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Total,337058870.6,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Coal,124715458.5,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Geothermal,1442953.2,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Hydroelectric Conventional,22420384.36,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Natural Gas,90077362.65,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Nuclear,73362548,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Other,1102712.17,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Other Biomass,1792217.88,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Other Gases,1060659.96,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Petroleum,2091327.79,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Pumped Storage,-479861,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,984845.9,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Wind,14695751.9,,,
Dec-14,2014,12,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3792509.31,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Total,361634028.3,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Coal,132497506.4,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Geothermal,1475183.59,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Pumped Storage,-551045,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Hydroelectric Conventional,24630952.9,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Natural Gas,101810713.3,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Nuclear,74269974,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Other Gases,1293491.3,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Other,1063210.24,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Petroleum,2970199.03,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1217855.94,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Other Biomass,1899463.63,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Wind,15262029.67,,,
Jan-15,2015,1,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3794493.24,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Total,335576177.1,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Coal,127152240.6,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Geothermal,1345913.32,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Pumped Storage,-456060,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Hydroelectric Conventional,22769888.47,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Natural Gas,91357263.42,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Nuclear,63462070,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Other Gases,1079645.21,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Other,910435.47,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Petroleum,6341631.31,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,1632994.65,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Other Biomass,1602789.6,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Wind,14959406.72,,,
Feb-15,2015,2,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3417958.34,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Total,324742834.9,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Coal,108537409.4,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Geothermal,1456166.13,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Pumped Storage,-411498,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Hydroelectric Conventional,24883943.9,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Natural Gas,99130059.48,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Nuclear,64546799,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Other Gases,1058440.68,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Other,984909.77,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Petroleum,1806366.48,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Solar Thermal and Photovoltaic,2240386.97,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Other Biomass,1731705.22,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Wind,15330658.22,,,
Mar-15,2015,3,US-Total,Total Electric Power Industry,Wood and Wood Derived Fuels,3447487.64,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Total,294218453.7,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Coal,88653394.82,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Geothermal,1338118.43,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Pumped Storage,-214411,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Hydroelectric Conventional,22558268.58,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Natural Gas,92978744.26,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Nuclear,59757495,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Other Gases,930780.1,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Other,1066595.71,,,
Apr-15,2015,4,US-Total,Total Electric Power Industry,Petroleum,1717367.57,,,
